transaction_id,items_string,basket_size,basket_total
1000,"pip fruit,brown bread,misc. beverages,chewing gum",4,26.686401651688133
1001,"whole milk,sugar",2,11.76365480323794
1002,"pip fruit,fruit/vegetable juice",2,4.297980302934498
1003,"pip fruit,whole milk,whipped/sour cream",3,18.17623200767711
1004,"cereals,detergent",2,19.871436710166343
1005,"soda,chocolate",2,23.544541902960763
1006,"root vegetables,shopping bags",2,14.818576070565184
1007,"yogurt,brown bread",2,14.396192414811555
1008,"white bread,chocolate,shopping bags",3,41.594512070202796
1009,"pip fruit,other vegetables,frozen vegetables,canned vegetables",4,14.651546874251908
1010,"curd,meat spreads",2,17.441105598246335
1011,"tropical fruit,whole milk",2,23.18916535145405
1012,"brown bread,margarine",2,17.128385563025702
1013,"chocolate,dishes",2,27.14895519656474
1014,"soda,specialty chocolate",2,14.252408128060054
1015,"butter,candy",2,12.806077234368729
1016,"citrus fruit,whole milk,waffles",3,28.133163264175966
1017,"rolls/buns,bottled water,shopping bags",3,19.726057439889665
1018,"other vegetables,white bread,newspapers",3,17.63633414691917
1019,"root vegetables,whole milk",2,10.687725710678832
1020,"tidbits,rolls/buns,coffee,salty snack",4,19.687243697745632
1021,"whole milk,frozen vegetables,coffee",3,20.274001735749493
1022,"citrus fruit,root vegetables,whole milk,coffee",4,25.211484053227824
1023,"frankfurter,rolls/buns",2,7.846171582643876
1024,"other vegetables,whole milk,frozen potato products",3,18.652860994099964
1025,"chocolate,candy",2,21.5046272367224
1026,"finished products,seasonal products",2,21.06776693336112
1027,"whole milk,pastry",2,14.814864537852088
1028,"whole milk,zwieback,salty snack",3,16.595472663816388
1029,"uht-milk,artif. sweetener,bottled water",3,21.071045845329323
1030,"tropical fruit,ice cream,frozen dessert,candy",4,41.847521779586764
1031,"frozen meals,ice cream",2,20.429074780627033
1032,"frankfurter,dessert",2,7.18885449712689
1033,"instant food products,canned vegetables,salty snack",3,5.806477604276504
1034,"frozen vegetables,margarine,cleaner",3,22.166798068710467
1035,"citrus fruit,whole milk,semi-finished bread",3,23.6398228196415
1036,"citrus fruit,yogurt,fruit/vegetable juice,napkins",4,24.600320834408116
1037,"rolls/buns,prosecco,salty snack",3,12.23688587744868
1038,"other vegetables,whole milk,butter milk,specialty cheese",4,33.09954146614429
1039,"oil,fruit/vegetable juice,dishes",3,22.298110154334793
1040,"frankfurter,rolls/buns",2,7.846171582643876
1041,"tropical fruit,yogurt,coffee,newspapers",4,25.33122760274721
1042,"soda,chocolate marshmallow",2,22.419676808406532
1043,"bottled water,soda,salty snack",3,14.76133701256092
1044,"yogurt,artif. sweetener",2,14.229333691730588
1045,"rolls/buns,soda",2,13.416923195989472
1046,"frozen meals,rolls/buns,brown bread",3,23.298669696059065
1047,"other vegetables,rolls/buns,bottled water,skin care",4,21.012208992501712
1048,"rolls/buns,brown bread",2,11.47809874624053
1049,"coffee,soda",2,11.70661818421411
1050,"frankfurter,chicken,ice cream,rolls/buns",4,22.095301951335465
1051,"yogurt,uht-milk,rolls/buns,brown bread",4,30.69335585669551
1052,"frozen fish,rolls/buns,pastry",3,20.612647845738266
1053,"frankfurter,soft cheese,rolls/buns",3,17.768947305188767
1054,"frankfurter,rolls/buns,chewing gum",3,19.3384438138818
1055,"whole milk,whipped/sour cream,pastry,bottled water",4,24.787763629788056
1056,"herbs,other vegetables",2,11.40444903331818
1057,"frankfurter,rolls/buns",2,7.846171582643876
1058,"other vegetables,frozen fish,newspapers",3,13.678187970366384
1059,"bottled water,misc. beverages",2,8.750257164676437
1060,"bottled water,misc. beverages,cooking chocolate",3,20.049308425339788
1061,"root vegetables,rolls/buns,pastry",3,12.369979376379542
1062,"misc. beverages,fruit/vegetable juice",2,8.919665963732054
1063,"beverages,long life bakery product",2,13.243322181007287
1064,"chicken,root vegetables,yogurt",3,14.90389180443466
1065,"yogurt,salty snack,napkins",3,13.720972443518377
1066,"whole milk,frozen fish,pastry",3,24.955201958436554
1067,"pip fruit,whole milk,soda",3,19.53040113877122
1068,"fish,citrus fruit",2,17.904997203507076
1069,"whole milk,butter,yogurt,rolls/buns",4,26.479727072906158
1070,"ice cream,newspapers",2,9.437828891249474
1071,"pet care,bottled water",2,7.229572966439624
1072,"rolls/buns,white bread",2,18.54598624389206
1073,"yogurt,beverages",2,19.26352874184166
1074,"liver loaf,whole milk,mustard,shopping bags",4,37.90638200149748
1075,"tropical fruit,rolls/buns,mustard",3,31.149906816413264
1076,"margarine,fruit/vegetable juice",2,12.624845936391011
1077,"whole milk,rolls/buns,coffee,fruit/vegetable juice",4,18.501813514038375
1078,"butter,mayonnaise,instant coffee",3,19.36081398222884
1079,"grapes,salty snack,specialty bar,candy",4,13.627866259796198
1080,"other vegetables,sweet spreads",2,16.6227672058045
1081,"semi-finished bread,bottled water",2,5.4208530264142745
1082,"coffee,flower (seeds)",2,13.133382442616588
1083,"rolls/buns,pastry,napkins,newspapers",4,14.222742824256486
1084,"other vegetables,white bread,pastry,shopping bags",4,35.75272398421664
1085,"chicken,butter,white bread",3,25.61568148639277
1086,"root vegetables,whole milk",2,10.687725710678832
1087,"citrus fruit,other vegetables,frozen vegetables,sugar",4,26.215431582012297
1088,"uht-milk,brown bread",2,18.880256894614874
1089,"frankfurter,white bread,margarine",3,27.594941996566302
1090,"frozen meals,cleaner",2,15.142832213672065
1091,"beef,other vegetables",2,17.355049588073904
1092,"dessert,nut snack,specialty chocolate",3,10.878867121310012
1093,"root vegetables,other vegetables",2,4.606194440566682
1094,"whole milk,soft cheese,rolls/buns,brown bread",4,30.19093122823851
1095,"tropical fruit,pip fruit",2,16.17003242208442
1096,"other vegetables,yogurt,chocolate",3,24.64924315839287
1097,"meat,rolls/buns,pastry",3,22.338834457196796
1098,"root vegetables,other vegetables,canned vegetables,shopping bags",4,18.95245177341667
1099,"rolls/buns,coffee",2,7.18470028173425
1100,"rolls/buns,coffee,bottled water",3,9.542347955529664
1101,"uht-milk,baking powder",2,22.461497216489924
1102,"whole milk,butter milk,specialty bar",3,23.83155461875526
1103,"citrus fruit,root vegetables,onions,other vegetables",4,19.231195944123456
1104,"popcorn,specialty bar,candy",3,10.243996984741214
1105,"whole milk,dessert,oil",3,19.77746215933603
1106,"butter,yogurt,rolls/buns,soda",4,26.65909086268773
1107,"rolls/buns,long life bakery product,candy,shopping bags",4,25.64330540358201
1108,"rolls/buns,soda,fruit/vegetable juice",3,15.943979668840505
1109,"citrus fruit,dessert,newspapers",3,16.406071329248345
1110,"frozen meals,soda",2,20.7899914990532
1111,"root vegetables,other vegetables,whole milk",3,13.396251200019774
1112,"whole milk,curd,yogurt,margarine",4,33.56200180181811
1113,"whole milk,domestic eggs,newspapers",3,14.648698119933664
1114,"baking powder,coffee,photo/film",3,22.9881316565641
1115,"yogurt,fruit/vegetable juice,dishes",3,22.466486631015506
1116,"root vegetables,onions,whole milk,bottled water",4,15.883814180461473
1117,"other vegetables,yogurt",2,10.074121804666772
1118,"other vegetables,whipped/sour cream",2,10.323776907481495
1119,"frozen vegetables,margarine,pickled vegetables",3,24.5908196578811
1120,"coffee,pot plants",2,17.184713770947404
1121,"pip fruit,root vegetables,other vegetables,whole milk",4,15.167175030103238
1122,"yogurt,rolls/buns",2,11.813098962080637
1123,"beverages,soda",2,20.867352975750496
1124,"pastry,soda",2,14.994228327633662
1125,"pip fruit,other vegetables,whole milk",3,13.269506078877498
1126,"whole milk,whipped/sour cream,rolls/buns,pot plants",4,35.30032696031641
1127,"other vegetables,whole milk,yogurt,bottled water",4,21.22182623791528
1128,"oil,bottled water,long life bakery product",3,10.90025726693199
1129,"frankfurter,meat",2,15.265192967932066
1130,"whole milk,rolls/buns,semi-finished bread",3,16.30076475882676
1131,"whole milk,rolls/buns,coffee",3,15.974757041187342
1132,"pip fruit,pasta,oil,shopping bags",4,28.85831678389147
1133,"coffee,soda",2,11.70661818421411
1134,"nuts/prunes,rolls/buns",2,15.421713230403336
1135,"whole milk,bottled water",2,11.147704433248506
1136,"abrasive cleaner,napkins",2,14.643470042723177
1137,"other vegetables,spices,coffee",3,7.4450661562973846
1138,"whole milk,rolls/buns,spices,bottled water",4,17.59455011198031
1139,"citrus fruit,candy",2,18.71606659056585
1140,"butter,soups",2,12.405778682846268
1141,"root vegetables,butter,margarine",3,17.872029766138148
1142,"frankfurter,rolls/buns",2,7.846171582643876
1143,"whole milk,flour,margarine,sugar",4,26.542201773766458
1144,"other vegetables,chewing gum",2,14.200797720578862
1145,"whole milk,curd cheese",2,12.037391466175235
1146,"rolls/buns,baking powder,soda",3,24.028759617350246
1147,"specialty chocolate,light bulbs",2,18.157332141213796
1148,"frankfurter,soda",2,12.368089485123736
1149,"whole milk,waffles,napkins",3,19.267709895268126
1150,"pip fruit,chewing gum",2,13.263196061321386
1151,"tropical fruit,shopping bags",2,27.320015711340403
1152,"other vegetables,rolls/buns,brown bread",3,14.186624235581473
1153,"rolls/buns,chewing gum",2,15.939774877992727
1154,"margarine,soda",2,19.067210012774645
1155,"whole milk,butter,newspapers",3,15.495953171266498
1156,"white bread,long life bakery product,shopping bags",3,28.364780470968153
1157,"sliced cheese,hard cheese",2,18.263107850364005
1158,"yogurt,popcorn,cleaner,newspapers",4,13.72826822036781
1159,"butter milk,pastry",2,19.96290011670372
1160,"citrus fruit,domestic eggs",2,16.815877007609142
1161,"yogurt,coffee",2,10.102793950305273
1162,"coffee,soda,waffles",3,19.263163981367434
1163,"whole milk,white bread,long life bakery product",3,24.2339301110818
1164,"whole milk,semi-finished bread",2,11.853262112071953
1165,"specialty cheese,frozen meals,soda,shopping bags",4,41.37376549743817
1166,"whole milk,long life bakery product,chocolate",3,24.710567867670648
1167,"pastry,pot plants",2,20.472323914366957
1168,"frozen dessert,bottled water",2,14.268051147576422
1169,"whole milk,curd,rolls/buns",3,20.546118669707113
1170,"finished products,bottled water,specialty bar,newspapers",4,16.45946143893746
1171,"whole milk,fruit/vegetable juice,newspapers",3,12.146438292745103
1172,"whole milk,cream cheese,salty snack",3,18.095991286489532
1173,"tropical fruit,other vegetables",2,17.1076340813419
1174,"beef,root vegetables,jam,toilet cleaner",4,24.20725132375857
1175,"uht-milk,newspapers",2,12.678985855570128
1176,"domestic eggs,rolls/buns",2,9.476818946794403
1177,"beef,citrus fruit,butter,fruit/vegetable juice",4,34.836712630525966
1178,"bottled water,misc. beverages",2,8.750257164676437
1179,"soda,candy",2,15.898926432230969
1180,"chicken,pip fruit,frozen vegetables",3,16.158297709283516
1181,"beverages,cream cheese,rolls/buns,candy",4,29.146606693772537
1182,"root vegetables,other vegetables,whole milk,margarine",4,23.49404066355975
1183,"seasonal products,shopping bags",2,21.819590868996936
1184,"pet care,waffles",2,12.428471089797535
1185,"tropical fruit,rolls/buns",2,18.846611238755763
1186,"beef,salty snack",2,18.0807928882638
1187,"curd,yogurt,whipped/sour cream,ice cream",4,30.897910827774094
1188,"curd cheese,rolls/buns,cake bar",3,17.530881594646587
1189,"onions,whole milk",2,11.628497555440319
1190,"soda,specialty bar",2,10.072826070232107
1191,"tropical fruit,chewing gum,specialty chocolate,chocolate marshmallow",4,44.62462466123613
1192,"beverages,frozen meals,specialty bar,candy",4,31.75141478032811
1193,"other vegetables,canned fish,soda,shopping bags",4,28.393814623794317
1194,"yogurt,bottled water",2,9.723243989121245
1195,"other vegetables,whole milk,fruit/vegetable juice,chocolate",4,28.600760075371163
1196,"rolls/buns,candy",2,11.377008529751109
1197,"whole milk,pastry,newspapers",3,15.644189598293066
1198,"whole milk,whipped/sour cream,rolls/buns,shopping bags",4,33.7737179436879
1199,"whole milk,dessert,brown bread,specialty bar",4,20.714243941174075
1200,"finished products,frozen meals,chocolate,shopping bags",4,51.4856826065877
1201,"whole milk,rolls/buns",2,13.237559406207899
1202,"bottled water,soda",2,11.327068223030082
1203,"frozen meals,specialty bar",2,12.923976470815976
1204,"whole milk,whipped/sour cream",2,16.405308177593646
1205,"berries,whipped/sour cream,cake bar",3,28.987821338170306
1206,"berries,fruit/vegetable juice,waffles,specialty bar",4,22.723533469861916
1207,"whole milk,yogurt,bottled water",3,18.513300748574338
1208,"other vegetables,whole milk,brown bread",3,18.529178348279757
1209,"pastry,bottled water,newspapers",3,9.211780512635388
1210,"beef,onions,whole milk,napkins",4,29.196128992834986
1211,"other vegetables,butter milk",2,16.646617827645667
1212,"whole milk,cocoa drinks",2,9.925211363367909
1213,"root vegetables,other vegetables,rolls/buns,light bulbs",4,21.928041649709897
1214,"newspapers,flower soil/fertilizer",2,3.355736072775969
1215,"root vegetables,other vegetables",2,4.606194440566682
1216,"frankfurter,soda,newspapers",3,13.197414545564714
1217,"citrus fruit,whole milk",2,20.57661746702264
1218,"whole milk,curd,baking powder",3,26.710452444313084
1219,"other vegetables,curd",2,10.017084752840157
1220,"tropical fruit,grapes",2,16.559794658272573
1221,"rolls/buns,white bread,coffee",3,21.2831838788715
1222,"whole milk,butter,soft cheese",3,24.58940383337041
1223,"root vegetables,onions,other vegetables",3,7.444635236553907
1224,"rolls/buns,brown bread,soda",3,20.447519295475196
1225,"cat food,newspapers,shopping bags",3,26.250884173672862
1226,"soda,cling film/bags,house keeping products",3,25.940290743285228
1227,"other vegetables,salt,sweet spreads",3,23.731523408391862
1228,"hygiene articles,house keeping products",2,18.230316949549504
1229,"uht-milk,rolls/buns",2,16.297163441883956
1230,"frankfurter,rolls/buns,dishes,shopping bags",4,33.34091254482196
1231,"pickled vegetables,bottled water,fruit/vegetable juice,newspapers",4,11.460312060111587
1232,"dessert,cat food,newspapers",3,17.120162615571235
1233,"citrus fruit,baking powder,sweet spreads,nut snack",4,38.11833282664069
1234,"rolls/buns,pastry",2,10.472310425153802
1235,"cream cheese,fruit/vegetable juice",2,8.398722210356631
1236,"beef,citrus fruit,root vegetables,specialty chocolate",4,33.613741336353634
1237,"whole milk,rolls/buns",2,13.237559406207899
1238,"bottled water,soda",2,11.327068223030082
1239,"citrus fruit,curd,semi-finished bread,mustard",4,34.46162090134513
1240,"fruit/vegetable juice,seasonal products",2,11.425740222508525
1241,"whole milk,domestic eggs,oil",3,21.016592898137805
1242,"long life bakery product,candy",2,8.27489563748776
1243,"soda,chocolate",2,23.544541902960763
1244,"frankfurter,whipped/sour cream,coffee",3,13.751117989009067
1245,"hard cheese,pastry",2,13.355702767474417
1246,"pip fruit,coffee",2,4.508121465062908
1247,"tropical fruit,pip fruit,grapes,whole milk",4,27.120775247809128
1248,"finished products,cat food,shopping bags",3,37.59064229693551
1249,"tropical fruit,root vegetables,rolls/buns,newspapers",4,21.57360525042248
1250,"whole milk,curd,whipped/sour cream",3,23.71386744109286
1251,"citrus fruit,tropical fruit",2,26.185669299570506
1252,"herbs,whole milk,pastry",3,23.510788081829325
1253,"frankfurter,chocolate",2,17.973790289615167
1254,"white bread,brown bread",2,21.129079696622973
1255,"yogurt,canned vegetables,pot plants",3,23.238462664804334
1256,"whole milk,sugar,cling film/bags",3,19.031109357279938
1257,"salt,candy",2,14.038262085583662
1258,"other vegetables,yogurt,whipped/sour cream,newspapers",4,18.518698283248302
1259,"whole milk,hard cheese,sugar",3,19.094549792313362
1260,"soda,detergent",2,19.18172347213107
1261,"yogurt,margarine,newspapers",3,18.292710839306785
1262,"butter,curd",2,13.185130614871643
1263,"salty snack,dental care",2,10.83199021980688
1264,"whole milk,instant coffee,soda",3,22.666753730595637
1265,"mayonnaise,candy,newspapers",3,16.335797152385815
1266,"whipped/sour cream,domestic eggs,candles",3,25.074611110607183
1267,"beverages,misc. beverages",2,18.29054191739685
1268,"yogurt,bottled water",2,9.723243989121245
1269,"salty snack,candy",2,10.363774672527141
1270,"citrus fruit,other vegetables",2,14.495086196910488
1271,"tropical fruit,fruit/vegetable juice,candy",3,23.855670947848292
1272,"whole milk,whipped/sour cream,pudding powder",3,30.95836564913564
1273,"tropical fruit,ice cream,frozen dessert",3,34.91801589659046
1274,"tropical fruit,packaged fruit/vegetables",2,24.995754030628127
1275,"other vegetables,uht-milk,cream",3,19.782653977473295
1276,"yogurt,cream cheese,rolls/buns,chocolate",4,32.25988605331233
1277,"tropical fruit,butter milk,baking powder",3,38.94903735166646
1278,"yogurt,pastry",2,13.390404093724825
1279,"tropical fruit,yogurt,cream cheese",3,27.636370644832386
1280,"uht-milk,brown bread,newspapers",3,19.70958195505585
1281,"pastry,soda",2,14.994228327633662
1282,"whipped/sour cream,rolls/buns",2,12.062754064895358
1283,"soda,long life bakery product",2,10.314810303726123
1284,"whole milk,beverages,bottled water,newspapers",4,23.874961920205315
1285,"yogurt,soda,waffles",3,23.89156266171382
1286,"yogurt,processed cheese,frozen vegetables,rolls/buns",4,31.205599743653465
1287,"condensed milk,rolls/buns,sugar,coffee",4,20.56250814753469
1288,"whole milk,photo/film",2,18.429154359676975
1289,"rolls/buns,soda",2,13.416923195989472
1290,"pip fruit,rolls/buns",2,6.218426476838271
1291,"tropical fruit,brown bread",2,21.42970469148668
1292,"citrus fruit,dessert,photo/film",3,25.21584386903125
1293,"citrus fruit,pip fruit,whole milk,margarine",4,32.44533076064608
1294,"seasonal products,photo/film",2,18.537781349881374
1295,"rolls/buns,bottled water,soda",3,15.774570869784888
1296,"whole milk,yogurt",2,16.15565307477892
1297,"pip fruit,beverages,pastry,hygiene articles",4,28.220565344539228
1298,"yogurt,bottled water",2,9.723243989121245
1299,"yogurt,cream cheese,rolls/buns",3,17.684764699586236
1300,"citrus fruit,yogurt,hygiene articles",3,27.679058332436316
1301,"uht-milk,condensed milk,coffee,cling film/bags",4,32.258522806166184
1302,"pip fruit,cream cheese,cookware",3,22.171480687885108
1303,"root vegetables,whipped/sour cream,oil,pet care",4,21.58206550065562
1304,"other vegetables,cake bar",2,12.544569730510577
1305,"whole milk,shopping bags",2,21.710963878792537
1306,"bottled water,soda",2,11.327068223030082
1307,"frozen meals,canned fruit",2,20.36205036154814
1308,"pip fruit,yogurt",2,9.136520145409294
1309,"rolls/buns,shopping bags",2,17.368409766094253
1310,"whipped/sour cream,pastry,bottled water",3,15.997706870334964
1311,"long life bakery product,house keeping products",2,11.048805394500024
1312,"tropical fruit,brown bread,pastry",3,27.454512469885678
1313,"whole milk,coffee",2,11.527254394432536
1314,"beverages,sauces,sweet spreads,pot plants",4,45.19606132913181
1315,"cream cheese,rolls/buns",2,10.319168384260404
1316,"frozen vegetables,frozen meals",2,20.567318291135493
1317,"root vegetables,other vegetables,yogurt,flower (seeds)",4,22.367975563529658
1318,"citrus fruit,curd,uht-milk",3,30.944780766197912
1319,"rolls/buns,instant food products",2,5.394361247989927
1320,"frozen vegetables,bottled water",2,11.104395015112374
1321,"whole milk,fruit/vegetable juice",2,11.317113232304125
1322,"other vegetables,soft cheese",2,12.63130121188583
1323,"whole milk,rolls/buns,chewing gum",3,24.72983163744582
1324,"beverages,chocolate",2,26.473053780241926
1325,"finished products,candy",2,19.09858906669993
1326,"specialty chocolate,photo/film",2,14.922085179049269
1327,"skin care,napkins",2,14.419640521272253
1328,"condensed milk,rolls/buns",2,14.851712468770398
1329,"hard cheese,instant food products",2,8.277753590310542
1330,"whole milk,butter,cat food",3,27.16728010471796
1331,"frankfurter,rolls/buns",2,7.846171582643876
1332,"yogurt,fruit/vegetable juice",2,9.892652788176864
1333,"soda,long life bakery product",2,10.314810303726123
1334,"pip fruit,butter milk,soda",3,24.678436717622855
1335,"pip fruit,soda,chewing gum",3,22.23261661055605
1336,"dessert,waffles",2,11.346731358391144
1337,"whole milk,rolls/buns,pastry,newspapers",4,20.09169224504787
1338,"frankfurter,whole milk,rolls/buns,salt",4,23.74498454468433
1339,"whole milk,pastry",2,14.814864537852088
1340,"rolls/buns,dishes",2,17.02133648959345
1341,"soups,canned vegetables,chocolate",3,22.52967889871048
1342,"rolls/buns,pastry,sugar",3,13.44590846893865
1343,"curd,soda,cake bar",3,26.114024053903517
1344,"rolls/buns,coffee",2,7.18470028173425
1345,"frankfurter,whole milk,butter,dessert",4,21.85548260795241
1346,"meat,frozen meals,fruit/vegetable juice",3,26.214151454712564
1347,"turkey,tropical fruit,yogurt,rolls/buns",4,33.705607389753645
1348,"citrus fruit,specialty fat",2,14.382161446127228
1349,"whipped/sour cream,frozen vegetables,frozen meals",3,28.18256970927605
1350,"rolls/buns,brown bread",2,11.47809874624053
1351,"spread cheese,white bread,newspapers",3,23.948654954155053
1352,"root vegetables,soft cheese",2,11.820444673770629
1353,"frankfurter,butter,brown bread",3,16.305836386747224
1354,"curd,yogurt",2,14.674155578825046
1355,"pip fruit,soda",2,10.740344379318131
1356,"instant coffee,photo/film",2,14.54637402213176
1357,"curd,uht-milk,bottled water",3,21.51586773242378
1358,"rolls/buns,soda,chewing gum",3,24.909195427227395
1359,"tropical fruit,pip fruit,whole milk,pastry",4,30.98489695993651
1360,"tropical fruit,brown bread,specialty bar",3,22.53311021248412
1361,"dessert,brown bread",2,10.820781660723544
1362,"citrus fruit,misc. beverages",2,18.17917019845057
1363,"whole milk,rolls/buns,syrup",3,22.162945931863625
1364,"whole milk,processed cheese,spread cheese,rolls/buns",4,32.90415914304059
1365,"frozen meals,white bread,fruit/vegetable juice",3,28.44611101980682
1366,"dessert,yogurt,cat food,napkins",4,26.577541209117797
1367,"rolls/buns,sugar,coffee,soda",4,19.127718874753764
1368,"butter,napkins",2,8.797678690034136
1369,"chicken,fruit/vegetable juice,long life bakery product",3,9.513072765225582
1370,"rolls/buns,soda,snack products",3,20.182272272728476
1371,"rolls/buns,pastry,coffee",3,13.209508060133246
1372,"pasta,sauces",2,11.905637046007907
1373,"waffles,chocolate,specialty chocolate",3,27.414654729704807
1374,"pasta,specialty chocolate,dishes",3,24.826087417487475
1375,"yogurt,frozen dessert",2,19.275999789106837
1376,"whole milk,coffee,cooking chocolate,newspapers",4,23.655630715536862
1377,"tropical fruit,yogurt,beverages",3,33.66263733384262
1378,"yogurt,sugar,shopping bags",3,23.260101478450125
1379,"meat,whole milk,rolls/buns",3,25.104083438250896
1380,"soda,bathroom cleaner",2,10.834992093605585
1381,"whole milk,frozen vegetables",2,17.536804100770052
1382,"specialty bar,house keeping products",2,10.806821161006008
1383,"berries,yogurt,whipped/sour cream",3,26.5173734123265
1384,"dessert,soda",2,12.759606110472486
1385,"whole milk,dessert,coffee,bottled water",4,17.67508762946577
1386,"other vegetables,rolls/buns,hair spray",3,17.347871082057587
1387,"misc. beverages,napkins",2,9.313716829542729
1388,"whipped/sour cream,margarine,long life bakery product",3,19.058430636171988
1389,"tropical fruit,whipped/sour cream,jam",3,28.846762154010765
1390,"citrus fruit,pip fruit",2,13.557484537653012
1391,"waffles,specialty bar",2,8.659951318150766
1392,"pip fruit,whipped/sour cream",2,9.386175248224017
1393,"margarine,candy",2,17.02729534653628
1394,"whole milk,rolls/buns,salt",3,20.34631560879526
1395,"whole milk,soft cheese,sliced cheese",3,29.645045343286565
1396,"rolls/buns,meat spreads",2,14.580048981501925
1397,"meat,other vegetables",2,14.575049521383939
1398,"pastry,long life bakery product",2,7.370197532890453
1399,"rolls/buns,brown bread",2,11.47809874624053
1400,"frankfurter,whole milk,rolls/buns,newspapers",4,17.465553402537946
1401,"frozen fruits,soda,specialty bar",3,20.797724060313964
1402,"hard cheese,pasta,soda,waffles",4,30.82612733128686
1403,"dessert,yogurt",2,11.15578187656365
1404,"other vegetables,condensed milk,soda",3,22.0821558605912
1405,"yogurt,rolls/buns",2,11.813098962080637
1406,"packaged fruit/vegetables,pastry",2,16.62145321702617
1407,"cat food,misc. beverages,female sanitary products",3,31.46102860500388
1408,"root vegetables,herbs,other vegetables",3,13.30211798454392
1409,"tropical fruit,rolls/buns,misc. beverages",3,25.239220729636784
1410,"whole milk,white bread",2,22.888540356590344
1411,"whole milk,butter,sugar",3,17.640226154610367
1412,"whole milk,bottled water,soda,chewing gum",4,31.609397213721095
1413,"root vegetables,dog food,bottled water",3,14.909160604053767
1414,"tropical fruit,seasonal products",2,23.29779234165845
1415,"whole milk,butter,soda,chocolate",4,38.21117001378629
1416,"soda,waffles",2,16.525966346387992
1417,"beverages,photo/film",2,21.537030026739714
1418,"hygiene articles,photo/film",2,18.165998909764824
1419,"pastry,bottled water,specialty chocolate",3,13.665443031019798
1420,"rolls/buns,pickled vegetables",2,10.193785499778969
1421,"instant coffee,long life bakery product",2,6.252666176399334
1422,"liver loaf,tropical fruit,other vegetables",3,20.99975662638934
1423,"root vegetables,whole milk,hard cheese,specialty cheese",4,25.68148757879978
1424,"waffles,specialty chocolate",2,12.839533375978712
1425,"soda,specialty bar",2,10.072826070232107
1426,"whole milk,margarine,soda",3,27.85726677222774
1427,"whole milk,domestic eggs,rolls/buns,fruit/vegetable juice",4,20.793932179098526
1428,"whole milk,brown bread",2,15.820652858938816
1429,"whole milk,frozen meals,bottled water",3,22.96827538306704
1430,"citrus fruit,root vegetables,frozen vegetables,chewing gum",4,33.92324923135017
1431,"dish cleaner,shopping bags",2,19.75960994298824
1432,"rolls/buns,soda",2,13.416923195989472
1433,"beverages,rolls/buns,soda,seasonal products",4,34.21353937216279
1434,"whole milk,newspapers",2,9.61938181989407
1435,"meat,curd,whipped/sour cream,roll products",4,33.8060764947677
1436,"soda,chewing gum",2,20.46169278047259
1437,"chicken,candy",2,12.570132420879393
1438,"other vegetables,rolls/buns",2,7.156028136095748
1439,"ice cream,rolls/buns,chocolate",3,27.631127831289398
1440,"fish,specialty chocolate",2,11.401424074762916
1441,"tropical fruit,whole milk,butter,syrup",4,37.9911232284822
1442,"uht-milk,canned fish",2,15.644622261008415
1443,"frozen meals,soda,specialty chocolate",3,26.07297907787859
1444,"berries,brown bread",2,18.567121778345843
1445,"yogurt,beverages,soda,shopping bags",4,41.15385641041577
1446,"brown bread,seasonal products",2,15.929279849143215
1447,"domestic eggs,waffles,napkins",3,15.506969435854629
1448,"rolls/buns,white bread",2,18.54598624389206
1449,"pip fruit,bottled water",2,4.128571503878879
1450,"whole milk,fruit/vegetable juice,chewing gum,shopping bags",4,35.73029258288149
1451,"onions,whole milk",2,11.628497555440319
1452,"other vegetables,whole milk",2,11.498582248794033
1453,"other vegetables,cream cheese",2,8.58019122684654
1454,"fruit/vegetable juice,long life bakery product,newspapers",3,4.701771287783467
1455,"other vegetables,whole milk,dessert,chewing gum",4,26.781040041269776
1456,"chocolate,specialty chocolate",2,19.858108932551485
1457,"frankfurter,whole milk,white bread,brown bread",4,33.31780539196514
1458,"root vegetables,herbs",2,10.593592495202977
1459,"citrus fruit,tropical fruit,pip fruit,chewing gum",4,39.44886536089189
1460,"tropical fruit,whole milk,newspapers,shopping bags",4,36.93939753123447
1461,"other vegetables,semi-finished bread",2,5.771730841959801
1462,"meat,other vegetables,salty snack",3,18.00931831091478
1463,"whole milk,brown bread",2,15.820652858938816
1464,"coffee,instant coffee",2,7.64447405688732
1465,"rolls/buns,pastry",2,10.472310425153802
1466,"ice cream,semi-finished bread",2,11.671709183427357
1467,"liver loaf,whole milk,rolls/buns,soda",4,26.099102500490005
1468,"chewing gum,seasonal products",2,20.390955980895413
1469,"soda,salty snack,cake bar,candy",4,29.169239462931444
1470,"chicken,tropical fruit,pip fruit,other vegetables",4,24.519184449308455
1471,"soft cheese,ice cream",2,18.531279553353386
1472,"whole milk,white bread,newspapers",3,23.71786541703132
1473,"pastry,instant coffee",2,10.932084200306873
1474,"citrus fruit,yogurt,whipped/sour cream,shopping bags",4,39.68831556037537
1475,"ice cream,soda",2,17.577924380043164
1476,"root vegetables,other vegetables,white bread,baking powder",4,29.31651445906471
1477,"other vegetables,fruit/vegetable juice,salty snack,napkins",4,11.590958090384522
1478,"coffee,tea",2,8.266809800734581
1479,"other vegetables,coffee,soda,dental care",4,21.81286510383109
1480,"misc. beverages,dishes",2,18.966443333719663
1481,"whole milk,meat spreads,fruit/vegetable juice",3,21.449659567051242
